Date,Ticker,Close,High,Low,Return,Volatility7,MA5,Close_MA5_diff,SMA20,EMA20,SMA50,EMA50,SMA200,EMA200,PrevClose,TR,ATR7,ATR7_pct
2020-10-19,EEM,40.98,41.39,40.9,-0.0027,0.0065,41.16,-0.4373177842565591,40.24,40.6083,40.1968,39.9704,,36.33,41.09,0.490000000000002,0.43571428571428533,1.0632364219479877
2020-10-20,EEM,41.43,41.64,41.21,0.011,0.0074,41.14,0.7049100631988312,40.337,40.6865,40.232,40.0277,,36.3808,40.98,0.6600000000000037,0.46999999999999986,1.1344436398744868
2020-10-21,EEM,41.55,41.78,41.44,0.0029,0.0066,41.2,0.8495145631067822,40.4705,40.7688,40.2718,40.0874,,36.4322,41.43,0.3500000000000014,0.45428571428571524,1.093347086126872
2020-10-22,EEM,41.54,41.65,41.33,-0.0002,0.0064,41.318,0.5372960937121868,40.6125,40.8422,40.3008,40.1443,,36.483,41.55,0.3200000000000003,0.4442857142857152,1.069537107091274
2020-10-23,EEM,41.78,41.78,41.37,0.0058,0.0059,41.456,0.7815515245079073,40.765,40.9315,40.3368,40.2085,,36.5357,41.54,0.4100000000000037,0.4471428571428585,1.0702318265745774
2020-10-26,EEM,41.24,41.53,40.9,-0.0129,0.0075,41.508,-0.6456586682085397,40.869,40.9609,40.3636,40.2489,,36.5825,41.78,0.8800000000000026,0.4814285714285731,1.1673825689344643
2020-10-27,EEM,41.42,41.54,41.22,0.0044,0.0076,41.506,-0.20719895918662007,40.983,41.0046,40.3838,40.2949,,36.6307,41.24,0.3200000000000003,0.490000000000002,1.183003380009662
2020-10-28,EEM,40.38,40.81,40.35,-0.0251,0.0126,41.272,-2.161271564256629,41.0135,40.9451,40.3842,40.2982,,36.668,41.42,1.0700000000000003,0.5728571428571446,1.4186655345644987
2020-10-29,EEM,40.79,40.92,40.39,0.0102,0.0125,41.122,-0.8073537279315226,41.046,40.9304,40.4026,40.3175,,36.709,40.38,0.5399999999999991,0.5557142857142868,1.3623787342836158
2020-10-30,EEM,40.33,40.52,40.06,-0.0113,0.0127,40.832,-1.2294278996865262,41.0785,40.8732,40.4144,40.318,,36.745,40.79,0.7299999999999969,0.6100000000000004,1.5125216960079357
2020-11-02,EEM,40.84,40.86,40.52,0.0126,0.0142,40.752,0.21594032194739146,41.11,40.87,40.4324,40.3385,,36.7858,40.33,0.5300000000000011,0.6400000000000006,1.5670910871694428
2020-11-03,EEM,41.02,41.13,40.75,0.0044,0.014,40.672,0.8556254917388034,41.147,40.8843,40.4452,40.3652,,36.8279,40.84,0.38000000000000256,0.6357142857142861,1.5497666643449197
2020-11-04,EEM,42.31,42.47,41.49,0.0314,0.018,41.058,3.0493448292659227,41.2265,41.0201,40.4756,40.4414,,36.8824,41.02,1.4499999999999957,0.7171428571428565,1.69497248202046
2020-11-05,EEM,43.03,43.21,42.67,0.017,0.0187,41.506,3.671758300004821,41.325,41.2115,40.5182,40.543,,36.9436,42.31,0.8999999999999986,0.7999999999999992,1.8591680223100142
2020-11-06,EEM,43.23,43.39,42.88,0.0046,0.0131,42.086,2.7182435964453697,41.4195,41.4037,40.5718,40.6483,,37.0062,43.03,0.509999999999998,0.7199999999999989,1.6655100624566248
2020-11-09,EEM,43.53,44.68,43.51,0.0069,0.0131,42.624,2.12556306306306,41.511,41.6062,40.6206,40.7613,,37.0711,43.23,1.4500000000000028,0.8499999999999994,1.9526763151849287
2020-11-10,EEM,43.03,43.47,42.84,-0.0115,0.0132,43.026,0.009296704318314003,41.586,41.7418,40.6778,40.8503,,37.1304,43.53,0.6899999999999977,0.8442857142857138,1.9620862521164624
2020-11-11,EEM,43.31,43.39,42.9,0.0065,0.0131,43.226,0.1943274880858816,41.689,41.8912,40.7268,40.9468,,37.1919,43.03,0.490000000000002,0.8385714285714282,1.9362074083847336
2020-11-12,EEM,42.99,43.57,42.88,-0.0074,0.0144,43.218,-0.5275579619602978,41.791,41.9958,40.7716,41.0269,,37.2496,43.31,0.6899999999999977,0.8828571428571418,2.0536337354201946
2020-11-13,EEM,43.59,43.62,43.29,0.014,0.0104,43.29,0.6930006930007029,41.916,42.1477,40.8438,41.1274,,37.3126,42.99,0.6299999999999955,0.7657142857142846,1.7566283223544037
2020-11-16,EEM,44.13,44.28,43.98,0.0124,0.0096,43.41,1.658604008293034,42.0735,42.3365,40.9266,41.2452,,37.3805,43.59,0.6899999999999977,0.7357142857142845,1.6671522449904477
2020-11-17,EEM,44.09,44.21,43.8,-0.0009,0.0097,43.622,1.0728531474943916,42.2065,42.5035,41.0224,41.3567,,37.4472,44.13,0.4100000000000037,0.721428571428571,1.6362634870232953
2020-11-18,EEM,43.94,44.29,43.93,-0.0034,0.0098,43.748,0.4388772058151234,42.326,42.6403,41.1034,41.458,,37.5118,44.09,0.35999999999999943,0.5657142857142848,1.287469926523179
2020-11-19,EEM,44.01,44.07,43.64,0.0016,0.008,43.952,0.13196214051692717,42.4495,42.7707,41.1986,41.5581,,37.5765,43.94,0.4299999999999997,0.5285714285714279,1.20102574090304
2020-11-20,EEM,44.25,44.38,44.07,0.0055,0.008,44.084,0.37655385173758466,42.573,42.9116,41.2912,41.6637,,37.6429,44.01,0.37000000000000455,0.5114285714285712,1.1557707828894264
2020-11-23,EEM,44.37,44.74,44.27,0.0027,0.0065,44.132,0.539291217257318,42.7295,43.0505,41.3734,41.7698,,37.7098,44.25,0.490000000000002,0.4828571428571432,1.0882513925110282
2020-11-24,EEM,44.96,44.99,44.5,0.0133,0.0064,44.306,1.4760980454114647,42.9065,43.2324,41.4588,41.8949,,37.782,44.37,0.6200000000000045,0.4814285714285731,1.0707930859176449
2020-11-25,EEM,44.71,44.74,44.43,-0.0056,0.0063,44.46,0.5623031938821412,43.123,43.3731,41.5404,42.0053,,37.8509,44.96,0.5300000000000011,0.45857142857143074,1.0256574112534798
2020-11-27,EEM,45.14,45.25,45.02,0.0096,0.0067,44.686,1.0159781587074266,43.3405,43.5414,41.6338,42.1282,,37.9234,44.71,0.5399999999999991,0.47714285714285865,1.057028925881388
2020-11-30,EEM,43.95,44.48,43.94,-0.0264,0.0131,44.626,-1.5148119930085486,43.5215,43.5803,41.7096,42.1997,,37.9834,45.14,1.2000000000000028,0.5971428571428591,1.358686819437677
2020-12-01,EEM,44.82,44.99,44.51,0.0198,0.0151,44.716,0.23257894266034349,43.7205,43.6984,41.8102,42.3024,,38.0514,43.95,1.0399999999999991,0.6842857142857162,1.5267418881876755
2020-12-02,EEM,44.88,44.97,44.58,0.0013,0.0151,44.7,0.4026845637583886,43.9135,43.8109,41.918,42.4035,,38.1194,44.82,0.39000000000000057,0.6871428571428585,1.5310669722434458
2020-12-03,EEM,45.4,45.62,45.27,0.0116,0.0155,44.838,1.2534011329675667,44.068,43.9622,42.0484,42.521,,38.1918,44.88,0.7399999999999949,0.7228571428571432,1.592196349905602
2020-12-04,EEM,45.87,45.89,45.67,0.0104,0.0153,44.984,1.9695891872665738,44.21,44.1439,42.1918,42.6524,,38.2682,45.4,0.490000000000002,0.7042857142857143,1.5353950605749167
2020-12-07,EEM,45.87,45.99,45.69,0.0,0.0149,45.368,1.1065067889261049,44.342,44.3083,42.3346,42.7785,,38.3439,45.87,0.30000000000000426,0.6714285714285718,1.4637640536921122
2020-12-08,EEM,45.88,45.88,45.67,0.0002,0.0147,45.58,0.6581834137779822,44.4595,44.458,42.469,42.9002,,38.4189,45.87,0.21000000000000085,0.6242857142857149,1.360692489724749
2020-12-09,EEM,45.49,46.03,45.27,-0.0085,0.0094,45.702,-0.4638746663165642,44.5825,44.5563,42.596,43.0017,,38.4892,45.88,0.759999999999998,0.5614285714285714,1.2341801965895172
2020-12-10,EEM,46.07,46.13,45.41,0.0128,0.0079,45.836,0.5105157518108077,44.7205,44.7004,42.722,43.122,,38.5646,45.49,0.720000000000006,0.5157142857142867,1.1194145554900947
2020-12-11,EEM,45.75,45.92,45.67,-0.0069,0.0089,45.812,-0.1353357198987113,44.8585,44.8004,42.8342,43.2251,,38.6361,46.07,0.3999999999999986,0.5171428571428578,1.1303669008587056
2020-12-14,EEM,45.51,45.88,45.48,-0.0052,0.0083,45.74,-0.5028421512899081,44.9545,44.868,42.9508,43.3147,,38.7045,45.75,0.4000000000000057,0.46857142857143075,1.0296010296010345
2020-12-15,EEM,46.0,46.03,45.58,0.0108,0.0084,45.764,0.5156891880080349,45.048,44.9758,43.0666,43.42,,38.7771,45.51,0.5200000000000031,0.4728571428571452,1.0279503105590113
2020-12-16,EEM,46.22,46.29,45.99,0.0048,0.0086,45.91,0.6752341537791381,45.1545,45.0943,43.1854,43.5298,,38.8512,46.0,0.29999999999999716,0.4728571428571442,1.023057427211476
2020-12-17,EEM,46.52,46.58,46.38,0.0065,0.0088,46.0,1.1304347826087024,45.2835,45.2301,43.3014,43.6471,,38.9275,46.22,0.35999999999999943,0.49428571428571544,1.0625230315686058
2020-12-18,EEM,46.47,46.5,46.28,-0.0011,0.0077,46.144,0.7064840499306531,45.4065,45.3482,43.4096,43.7578,,39.0025,46.52,0.240000000000002,0.4200000000000017,0.903808908973535
2020-12-21,EEM,45.78,45.98,45.42,-0.0148,0.0089,46.198,-0.9048010736395499,45.483,45.3893,43.4984,43.8371,,39.07,46.47,1.0499999999999972,0.4671428571428576,1.020408163265307
2020-12-22,EEM,45.42,45.71,45.36,-0.0079,0.009,46.082,-1.4365695933336204,45.5355,45.3922,43.5728,43.8992,,39.1332,45.78,0.4200000000000017,0.4700000000000009,1.0347864376926483
2020-12-23,EEM,45.88,45.98,45.79,0.0101,0.0096,46.014,-0.29121571695570986,45.5815,45.4387,43.6598,43.9768,,39.2003,45.42,0.5599999999999952,0.49285714285714227,1.0742309129405891
2020-12-24,EEM,45.68,45.87,45.44,-0.0044,0.0088,45.846,-0.36208175195218084,45.63,45.4617,43.7484,44.0436,,39.2648,45.88,0.44000000000000483,0.48142857142857104,1.0539154365774324
2020-12-28,EEM,45.81,45.97,45.71,0.0028,0.0086,45.714,0.21000131250821114,45.6635,45.4948,43.8456,44.1129,,39.3299,45.68,0.28999999999999915,0.4799999999999999,1.0478061558611655
2020-12-29,EEM,46.5,46.53,46.19,0.0151,0.0103,45.858,1.399973832264824,45.791,45.5906,43.9538,44.2065,,39.4012,45.81,0.7199999999999989,0.5314285714285713,1.1428571428571426
2020-12-30,EEM,47.11,47.28,47.01,0.0131,0.0114,46.196,1.978526279331547,45.9055,45.7353,44.0764,44.3204,,39.4779,46.5,0.7800000000000011,0.6085714285714283,1.2918094429450824
2020-12-31,EEM,47.09,47.39,46.8,-0.0004,0.0089,46.438,1.4040225677247105,46.016,45.8643,44.1896,44.429,,39.5537,47.11,0.5900000000000034,0.5428571428571435,1.1528076934745028
2021-01-04,EEM,47.39,48.13,47.23,0.0064,0.0072,46.78,1.303976058144505,46.1155,46.0096,44.3064,44.5451,,39.6317,47.09,1.0399999999999991,0.6314285714285717,1.332408886745245
2021-01-05,EEM,48.53,48.55,47.83,0.0241,0.0099,47.324,2.5483898233454547,46.2485,46.2496,44.4462,44.7014,,39.7202,47.39,1.1599999999999966,0.7171428571428576,1.4777310058579387
2021-01-06,EEM,48.12,48.7,47.99,-0.0084,0.0108,47.648,0.9905977165883021,46.361,46.4278,44.573,44.8354,,39.8038,48.53,0.7100000000000009,0.7557142857142856,1.570478565491034
2021-01-07,EEM,48.57,48.57,48.14,0.0094,0.0106,47.94,1.3141426783479402,46.4955,46.6318,44.7196,44.9819,,39.891,48.12,0.45000000000000284,0.778571428571429,1.602988323185977
2021-01-08,EEM,49.86,49.89,49.16,0.0266,0.0125,48.494,2.8168433208231938,46.714,46.9392,44.8884,45.1732,,39.9902,48.57,1.3200000000000003,0.8642857142857149,1.7334250186235758
2021-01-11,EEM,49.18,49.48,49.13,-0.0136,0.0153,48.852,0.6714157045770961,46.8695,47.1526,45.0644,45.3303,,40.0816,49.86,0.7299999999999969,0.8571428571428571,1.7428687619822227
2021-01-12,EEM,49.67,49.77,49.36,0.01,0.015,49.08,1.20211898940506,47.0655,47.3924,45.242,45.5005,,40.1771,49.18,0.5900000000000034,0.8571428571428571,1.725675170410423
2021-01-13,EEM,49.78,50.02,49.47,0.0022,0.0151,49.412,0.7447583582935362,47.279,47.6198,45.431,45.6683,39.2682,40.2726,49.67,0.5500000000000043,0.7871428571428579,1.5812431842966208
2021-01-14,EEM,50.24,50.56,50.18,0.0092,0.0133,49.746,0.9930446669078916,47.491,47.8693,45.619,45.8476,39.3664,40.3718,49.78,0.7800000000000011,0.7328571428571442,1.4587124658780737
2021-01-15,EEM,49.53,49.82,49.4,-0.0141,0.0144,49.68,-0.3019323671497556,47.6565,48.0275,45.7892,45.992,39.4676,40.4629,50.24,0.8400000000000034,0.7514285714285732,1.517118052551127
2021-01-19,EEM,50.35,50.61,50.23,0.0166,0.0151,49.914,0.8735024241695715,47.848,48.2487,45.95,46.1629,39.5679,40.5613,49.53,1.0799999999999983,0.8414285714285725,1.671159029649598
2021-01-20,EEM,51.23,51.27,50.99,0.0175,0.0132,50.226,1.9989646796479867,48.086,48.5326,46.114,46.3616,39.6755,40.6674,50.35,0.9200000000000017,0.7842857142857156,1.5309110175399485
2021-01-21,EEM,51.32,51.44,51.13,0.0018,0.0109,50.534,1.555388451339695,48.363,48.7981,46.2758,46.5561,39.7754,40.7734,51.23,0.30999999999999517,0.7242857142857153,1.411312771406304
2021-01-22,EEM,50.88,50.99,50.55,-0.0086,0.012,50.662,0.43030279104655067,48.636,48.9964,46.4228,46.7256,39.8724,40.874,51.32,0.7700000000000031,0.750000000000001,1.474056603773587
2021-01-25,EEM,51.26,51.53,50.77,0.0075,0.012,51.008,0.4940401505646081,48.905,49.2119,46.5874,46.9035,39.9696,40.9773,50.88,0.759999999999998,0.7800000000000001,1.5216543113538825
2021-01-26,EEM,50.89,50.97,50.61,-0.0072,0.0125,51.116,-0.442131622192658,49.1655,49.3718,46.739,47.0598,40.0656,41.076,51.26,0.6499999999999986,0.7614285714285712,1.496224349437161
2021-01-27,EEM,49.47,50.01,49.44,-0.0279,0.016,50.764,-2.549050508234189,49.3485,49.3811,46.8686,47.1543,40.1542,41.1595,50.89,1.4500000000000028,0.8485714285714282,1.7153253053798834
2021-01-28,EEM,49.82,50.0,49.26,0.0071,0.0148,50.464,-1.2761572606214298,49.5145,49.4229,46.9932,47.2588,40.2409,41.2457,49.47,0.740000000000002,0.8000000000000002,1.60578081091931
2021-01-29,EEM,48.58,49.07,48.34,-0.0249,0.0144,50.004,-2.847772178225741,49.588,49.3426,47.0822,47.3107,40.3256,41.3187,49.82,1.4799999999999969,0.8799999999999996,1.8114450391107442
2021-02-01,EEM,49.89,49.99,49.36,0.027,0.0194,49.73,0.3217373818620626,49.728,49.3948,47.1982,47.4118,40.416,41.4039,48.58,1.4100000000000037,1.0371428571428578,2.078859204535694
2021-02-02,EEM,50.54,50.66,50.39,0.013,0.0202,49.66,1.7720499395892118,49.8855,49.5038,47.3302,47.5345,40.5061,41.4948,49.89,0.769999999999996,1.037142857142857,2.0521227881734405
2021-02-03,EEM,50.8,50.99,50.64,0.0051,0.0201,49.926,1.7505908744942418,49.999,49.6273,47.466,47.6625,40.5996,41.5874,50.54,0.45000000000000284,0.9928571428571432,1.9544431946006757
2021-02-04,EEM,50.81,50.85,50.43,0.0002,0.0199,50.124,1.3686058574734656,50.1335,49.7399,47.5972,47.786,40.6976,41.6792,50.8,0.4200000000000017,0.9600000000000009,1.8893918519976398
2021-02-05,EEM,51.25,51.27,50.85,0.0087,0.0157,50.658,1.1686209483201049,50.2675,49.8837,47.7348,47.9218,40.7934,41.7744,50.81,0.46000000000000085,0.8185714285714292,1.5972125435540079
2021-02-08,EEM,51.34,51.43,51.06,0.0018,0.0157,50.948,0.7694119494386492,50.3415,50.0224,47.8624,48.0559,40.8904,41.8696,51.25,0.36999999999999744,0.7657142857142857,1.4914575101563803
2021-02-09,EEM,51.89,51.94,51.34,0.0107,0.009,51.218,1.312038736381735,50.477,50.2003,48.006,48.2062,40.9903,41.9693,51.34,0.5999999999999943,0.6399999999999996,1.2333783002505292
2021-02-10,EEM,52.07,52.43,51.76,0.0035,0.0048,51.472,1.1617967050046607,50.597,50.3784,48.1446,48.3577,41.0879,42.0698,51.89,0.6700000000000017,0.5342857142857136,1.026091250788772
2021-02-11,EEM,52.63,52.86,52.44,0.0108,0.0043,51.836,1.5317539933636932,50.7395,50.5928,48.3182,48.5253,41.188,42.1749,52.07,0.7899999999999991,0.5371428571428568,1.020602046632827
2021-02-12,EEM,52.67,52.83,52.32,0.0008,0.0047,52.12,1.0552570990023107,50.861,50.7906,48.4752,48.6878,41.2834,42.2793,52.63,0.509999999999998,0.5457142857142847,1.0361007892809657
2021-02-16,EEM,52.8,53.12,52.66,0.0025,0.0044,52.412,0.7402884835533812,51.0245,50.982,48.6336,48.8491,41.3831,42.384,52.67,0.46000000000000085,0.5514285714285704,1.0443722943722926
2021-02-17,EEM,52.82,52.86,52.45,0.0004,0.0045,52.598,0.42206928020077056,51.148,51.157,48.782,49.0048,41.4889,42.4879,52.8,0.4099999999999966,0.5442857142857126,1.0304538324227805
2021-02-18,EEM,52.09,52.09,51.53,-0.0138,0.0083,52.602,-0.973347021025804,51.191,51.2459,48.9064,49.1258,41.5892,42.5834,52.82,1.2899999999999991,0.6757142857142843,1.2972053862819817
2021-02-19,EEM,52.43,52.68,52.25,0.0065,0.0077,52.562,-0.2511319964993682,51.2465,51.3587,49.0376,49.2554,41.6904,42.6814,52.09,0.5899999999999963,0.6742857142857132,1.2860684994959244
2021-02-22,EEM,50.89,51.37,50.83,-0.0294,0.0138,52.206,-2.5207830517565077,51.247,51.314,49.1378,49.3195,41.7844,42.7631,52.43,1.6000000000000014,0.8071428571428559,1.586053953906182
2021-02-23,EEM,51.12,51.29,49.93,0.0045,0.013,51.87,-1.4459224985540775,51.24,51.2956,49.2504,49.3901,41.8782,42.8462,50.89,1.3599999999999994,0.8885714285714273,1.7382070198971584
2021-02-24,EEM,50.79,50.81,49.96,-0.0065,0.0128,51.464,-1.3096533499145024,51.235,51.2474,49.3448,49.445,41.967,42.9252,51.12,1.1599999999999966,0.9814285714285701,1.9323263859589883
2021-02-25,EEM,49.63,50.94,49.56,-0.0228,0.0138,50.972,-2.6328180177352247,51.243,51.0934,49.4224,49.4522,42.051,42.992,50.79,1.3799999999999955,1.1128571428571408,2.2423073601796104
2021-02-26,EEM,48.96,49.35,48.65,-0.0135,0.0133,50.278,-2.6214248776800946,51.2,50.8902,49.4914,49.4329,42.1323,43.0513,49.63,0.980000000000004,1.1942857142857133,2.4393090569561138
2021-03-01,EEM,50.28,50.42,49.85,0.027,0.0193,50.156,0.24722864662254235,51.285,50.8321,49.577,49.4661,42.2206,43.1233,48.96,1.4600000000000009,1.2185714285714278,2.4235708603250354
2021-03-02,EEM,49.78,50.04,49.63,-0.0099,0.0187,49.888,-0.21648492623475984,51.2795,50.7319,49.6482,49.4785,42.3057,43.1895,50.28,0.6499999999999986,1.2271428571428566,2.4651322963898283
2021-03-03,EEM,49.68,50.29,49.5,-0.002,0.0159,49.666,0.028188297829506905,51.2365,50.6317,49.7114,49.4864,42.3925,43.2541,49.78,0.7899999999999991,1.1114285714285705,2.237175063262018
2021-03-04,EEM,48.53,49.71,48.27,-0.0231,0.017,49.446,-1.8525259879464402,51.123,50.4315,49.7526,49.4489,42.4673,43.3066,49.68,1.4399999999999977,1.1228571428571417,2.313738188454856
2021-03-05,EEM,49.06,49.24,48.12,0.0109,0.0184,49.466,-0.8207657785145327,51.0355,50.3009,49.8182,49.4336,42.546,43.3638,48.53,1.1200000000000045,1.1171428571428572,2.27709510220721
2021-03-08,EEM,47.73,48.33,47.62,-0.0271,0.0191,48.956,-2.504289566141037,50.8595,50.0561,49.8644,49.3668,42.6159,43.4073,49.06,1.4400000000000048,1.125714285714287,2.3585046840860824
2021-03-09,EEM,48.78,49.06,48.37,0.022,0.0212,48.756,0.049224710804825884,50.7315,49.9345,49.9224,49.3438,42.693,43.4607,47.73,1.3300000000000054,1.1757142857142873,2.4102383880981697
2021-03-10,EEM,48.56,49.02,48.34,-0.0045,0.0175,48.532,0.05769389268937155,50.565,49.8036,49.98,49.3131,42.7725,43.5115,48.78,0.6799999999999997,1.0642857142857156,2.1916921628618526
2021-03-11,EEM,50.09,50.16,49.46,0.0315,0.0219,48.844,2.550978625829175,50.466,49.8309,50.0656,49.3435,42.8559,43.5769,48.56,1.5999999999999943,1.2000000000000008,2.3956877620283508
2021-03-12,EEM,49.2,49.2,48.83,-0.0178,0.0231,48.872,0.6711409395973215,50.2945,49.7708,50.1196,49.3379,42.9345,43.6329,50.09,1.2600000000000051,1.267142857142859,2.5754936120789815
2021-03-15,EEM,49.32,49.33,48.84,0.0024,0.0209,49.19,0.2642813579995986,50.127,49.7279,50.1638,49.3372,43.0148,43.6895,49.2,0.4899999999999949,1.1314285714285728,2.2940563086548513
2021-03-16,EEM,49.53,49.71,49.31,0.0043,0.0206,49.34,0.3850830968787955,49.9635,49.709,50.2126,49.3448,43.0932,43.7476,49.32,0.3999999999999986,1.028571428571429,2.0766634939863295
2021-03-17,EEM,49.59,49.81,48.77,0.0012,0.0164,49.546,0.08880636176483275,49.802,49.6977,50.2566,49.3544,43.1681,43.8057,49.53,1.0399999999999991,0.971428571428571,1.958920289228818
2021-03-18,EEM,48.68,49.29,48.65,-0.0184,0.0168,49.264,-1.1854498213705813,49.6315,49.6008,50.2596,49.3279,43.2343,43.8542,49.59,0.9400000000000048,0.9157142857142853,1.881089329733536
2021-03-19,EEM,49.28,49.28,48.6,0.0123,0.0173,49.28,0.0,49.474,49.5702,50.2828,49.326,43.2993,43.9082,48.68,0.6799999999999997,0.9157142857142853,1.858186456400741
2021-03-22,EEM,49.14,49.28,48.8,-0.0028,0.0115,49.244,-0.21119324181626026,49.3865,49.5293,50.2942,49.3187,43.3663,43.9603,49.28,0.480000000000004,0.7557142857142866,1.5378801093086825
2021-03-23,EEM,48.2,48.66,48.17,-0.0191,0.0118,48.978,-1.5884682918861501,49.2405,49.4027,50.261,49.2749,43.4238,44.0025,49.14,0.9699999999999989,0.7142857142857143,1.4819205690574984
2021-03-24,EEM,47.1,47.96,47.1,-0.0228,0.0136,48.48,-2.846534653465337,49.056,49.1834,50.2194,49.1896,43.4747,44.0333,48.2,1.1000000000000014,0.8014285714285724,1.7015468607825317
2021-03-25,EEM,47.32,47.45,46.95,0.0047,0.0136,48.208,-1.8420179223365376,48.9405,49.0059,50.1724,49.1163,43.528,44.066,47.1,0.5,0.8157142857142868,1.7238256249245285
2021-03-26,EEM,48.55,48.59,47.53,0.026,0.0184,48.062,1.0153551662436011,48.92,48.9625,50.1478,49.0941,43.586,44.1106,47.32,1.2700000000000031,0.8485714285714303,1.7478299249669007
2021-03-29,EEM,48.21,48.41,47.97,-0.007,0.0172,47.876,0.6976355585261993,48.8165,48.8908,50.1072,49.0594,43.652,44.1514,48.55,0.5799999999999983,0.7971428571428579,1.6534803093608337
2021-03-30,EEM,48.36,48.46,48.05,0.0031,0.0163,47.908,0.943474993737994,48.7455,48.8403,50.0838,49.032,43.715,44.1933,48.21,0.4100000000000037,0.7585714285714299,1.5685926976249585
2021-03-31,EEM,48.61,48.77,48.31,0.0052,0.0166,48.21,0.8297033810412748,48.692,48.8183,50.049,49.0154,43.7809,44.2372,48.36,0.46000000000000085,0.7557142857142866,1.554647779704354
2021-04-01,EEM,49.08,49.41,49.04,0.0097,0.015,48.562,1.0666776491907268,48.7195,48.8432,50.006,49.018,43.848,44.2854,48.61,0.7999999999999972,0.7314285714285721,1.4902782628944014
2021-04-05,EEM,49.27,49.44,49.17,0.0039,0.01,48.706,1.1579682174680739,48.73,48.8839,49.965,49.0278,43.9144,44.335,49.08,0.35999999999999943,0.6257142857142861,1.2699701354054924
2021-04-06,EEM,49.55,49.76,49.17,0.0057,0.0099,48.974,1.1761342753297679,48.821,48.9473,49.9384,49.0483,43.9821,44.3869,49.27,0.5899999999999963,0.6385714285714285,1.2887415309211474
2021-04-07,EEM,48.82,48.98,48.65,-0.0147,0.0085,49.066,-0.5013655076835327,48.823,48.9352,49.8896,49.0394,44.0461,44.431,49.55,0.8999999999999986,0.5857142857142849,1.199742494293906
2021-04-08,EEM,49.22,49.47,49.2,0.0082,0.0081,49.188,0.06505651784987491,48.856,48.9623,49.8562,49.0464,44.11,44.4786,48.82,0.6499999999999986,0.595714285714285,1.2103093980379622
2021-04-09,EEM,48.8,48.82,48.64,-0.0085,0.0092,49.132,-0.6757306846861532,48.7915,48.9469,49.8428,49.0368,44.17,44.5216,49.22,0.5799999999999983,0.6199999999999984,1.2704918032786854
